M_nr,Kurs,Geschlecht,Vegetarier,Obst,Salat,Nachschlag,Mensa_Wahrscheinlichkeit
11859,KA-WBK24B1,w,False,0.949445360662368,0.05055463933763205,0.0,0.65
11860,KA-WBK24B1,w,False,0.12584438820558913,0.8741556117944109,0.25,0.72
11861,KA-WBK24B1,m,False,0.9577612013655439,0.04223879863445628,0.38,0.85
11862,KA-WBK24B1,m,False,0.2515666661727974,0.7484333338272026,0.18,0.69
11863,KA-WBK24B1,m,False,0.9903693375475603,0.009630662452439733,0.12,0.75
11864,KA-WBK24B1,w,False,0.9998979626392878,0.00010203736071230224,0.14,0.84
11865,KA-WBK24B1,w,False,0.9214862042907794,0.0785137957092206,0.08,0.78
11866,KA-WBK24B1,m,True,0.41614976549932564,0.5838502345006745,0.31,0.87
11867,KA-WBK24B1,m,False,0.7714842449095047,0.22851575509049518,0.14,0.88
11868,KA-WBK24B1,w,False,0.14762105083683133,0.8523789491631686,0.11,0.76
11869,KA-WBK24B1,m,True,0.3576895023229866,0.6423104976770135,0.31,0.94
11870,KA-WBK24B1,w,False,0.3278517797538385,0.6721482202461615,0.0,0.67
11871,KA-WBK24B1,m,True,0.7003283898058733,0.2996716101941268,0.22,0.87
11872,KA-WBK24B1,w,False,0.7361147863120407,0.26388521368795914,0.14,0.87
11873,KA-WBK24B1,w,False,0.8888747157515235,0.11112528424847642,0.06,0.87
11874,KA-WBK24B1,m,True,0.19311481569345063,0.8068851843065495,0.14,0.85
11875,KA-WBK24B1,w,False,0.33471996519457375,0.6652800348054262,0.06,0.85
11876,KA-WBK24B2,w,False,0.70160744956885,0.2983925504311501,0.21,0.78
11877,KA-WBK24B2,w,False,0.7359436257156685,0.2640563742843315,0.37,0.75
11878,KA-WBK24B2,w,False,0.9686262296532788,0.03137377034672121,0.34,0.86
11879,KA-WBK24B2,m,False,0.4039136627640886,0.5960863372359114,0.13,0.91
11880,KA-WBK24B2,w,False,0.772075593524388,0.22792440647561202,0.09,0.84
11881,KA-WBK24B2,m,False,0.503122961772978,0.4968770382270219,0.09,0.87
11882,KA-WBK24B2,w,False,0.6056925748775471,0.3943074251224527,0.21,0.66
11883,KA-WBK24B2,w,True,0.6904005419351712,0.30959945806482875,0.02,0.78
11884,KA-WBK24B2,m,True,0.9728593693147861,0.02714063068521374,0.34,0.75
11885,KA-WBK24B2,m,True,0.2618846636409436,0.7381153363590565,0.3,0.77
11886,KA-WBK24B2,w,False,0.025353140921244993,0.9746468590787549,0.13,0.82
11887,KA-WBK24B2,m,True,0.4320105415975916,0.5679894584024084,0.36,1.0
11888,KA-WBK24B2,w,False,0.6345342946557516,0.3654657053442483,0.2,0.68
11889,KA-WBK24B2,w,True,0.26356024995969346,0.7364397500403065,0.2,0.84
11890,KA-WBK24B2,w,False,0.6701525272039186,0.3298474727960815,0.15,0.82
11891,KA-WBK24B2,w,True,0.6131556927177023,0.3868443072822978,0.21,0.71
11892,KA-WBK24B2,w,False,0.8492025800943124,0.1507974199056875,0.08,0.61
11893,KA-WBK24B2,w,False,0.7354785280662857,0.26452147193371417,0.04,0.81
11894,KA-WBK24B2,w,False,0.3575489096897165,0.6424510903102835,0.22,0.95
11895,KA-WBK24B2,m,True,0.41512905419131957,0.5848709458086806,0.15,1.0
11896,KA-WBK24B2,m,False,0.8310326244397102,0.16896737556028976,0.27,0.92
11897,KA-WBK24B2,w,False,0.30771567405809835,0.6922843259419017,0.16,0.78
11898,KA-WBK24B2,w,False,0.7149289531733073,0.2850710468266927,0.24,0.81
11899,KA-WBK24B2,m,False,0.3526440141343022,0.6473559858656979,0.17,0.75
11900,KA-WBK24B2,m,True,0.7417863722844819,0.25821362771551803,0.32,1.0
11901,KA-WBK24B2,w,True,0.7927882639711278,0.20721173602887225,0.09,0.63
11902,KA-WBK24B2,w,True,0.22422130901304932,0.7757786909869507,0.11,0.75
11903,KA-WBK24B2,w,True,0.4009416997169086,0.5990583002830915,0.12,0.74
11904,KA-WDBM22B1,m,False,0.42248921380939386,0.5775107861906061,0.29,0.81
11905,KA-WDBM22B1,m,True,0.16070437130641868,0.8392956286935814,0.24,0.89
11906,KA-WDBM22B1,m,False,0.8618782057980823,0.1381217942019177,0.28,0.85
11907,KA-WDBM22B1,w,True,0.22006451951757428,0.7799354804824257,0.11,0.66
11908,KA-WDBM22B1,w,False,0.17519406083864783,0.8248059391613521,0.01,0.79
11909,KA-WDBM22B1,m,False,0.4899122576055128,0.5100877423944871,0.25,0.87
11910,KA-WDBM22B1,m,False,0.12961403659472973,0.8703859634052703,0.57,0.81
11911,KA-WDBM22B1,m,False,0.2740720181163905,0.7259279818836094,0.44,0.98
11912,KA-WDBM22B1,w,False,0.6150529067786566,0.3849470932213433,0.18,0.79
11913,KA-WDBM22B1,w,False,0.37489496206092554,0.6251050379390743,0.13,0.72
11914,KA-WDBM22B1,w,False,0.8271664260692377,0.17283357393076232,0.1,0.75
11915,KA-WDBM22B1,w,False,0.6939023818608808,0.3060976181391193,0.1,0.96
11916,KA-WDBM22B1,m,True,0.5523773647478534,0.4476226352521465,0.33,0.83
11917,KA-WDBM22B1,m,True,0.5753576979591494,0.4246423020408507,0.17,0.91
11918,KA-WDBM22B1,m,False,0.40511423040974964,0.5948857695902504,0.3,0.91
11919,KA-WDBM22B1,w,False,0.2728703982217187,0.7271296017782813,0.15,0.69
11920,KA-WDBM22B1,m,False,0.13196142643883482,0.8680385735611652,0.52,0.84
11921,KA-WDBM22B1,w,False,0.41184383266181246,0.5881561673381877,0.12,0.64
11922,KA-WDBM22B1,w,False,0.8910260643367731,0.10897393566322673,0.18,0.63
11923,KA-WDBM22B1,w,False,0.26995278569060727,0.7300472143093926,0.25,0.77
11924,KA-WDBM22B1,m,False,0.510920126909142,0.48907987309085793,0.47,0.7
11925,KA-WDBM22B1,m,True,0.3710635756404267,0.6289364243595733,0.31,0.77
11926,KA-WDBM22B1,m,True,0.38991745354456364,0.6100825464554365,0.26,0.92
11927,KA-WDBM22B1,w,False,0.43427860749589936,0.5657213925041007,0.19,0.5
11928,KA-WDBM22B1,w,True,0.6028300857841316,0.3971699142158685,0.04,0.7
11929,KA-WDBM22B1,m,True,0.3722190328792171,0.6277809671207829,0.16,0.88
11930,KA-WDBM22B2,w,False,0.4506588866328548,0.5493411133671453,0.31,0.65
11931,KA-WDBM22B2,w,False,0.7835705177465926,0.21642948225340744,0.04,0.74
11932,KA-WDBM22B2,m,False,0.04319884601273959,0.9568011539872604,0.41,0.77
11933,KA-WDBM22B2,w,False,0.03441996150937673,0.9655800384906233,0.28,0.74
11934,KA-WDBM22B2,w,False,0.30715630668487875,0.6928436933151212,0.1,0.78
11935,KA-WDBM22B2,w,False,0.96042021850657,0.039579781493430034,0.22,0.81
11936,KA-WDBM22B2,w,False,0.9256548304096199,0.07434516959038001,0.27,0.86
11937,KA-WDBM22B2,m,False,0.9949265218314209,0.005073478168579035,0.27,0.85
11938,KA-WDBM22B2,w,False,0.9233399139638572,0.07666008603614294,0.03,0.71
11939,KA-WDBM22B2,w,False,0.10459038472745233,0.8954096152725476,0.22,0.68
11940,KA-WDBM22B2,w,False,0.23528685282667303,0.7647131471733272,0.29,0.84
11941,KA-WDBM22B2,w,False,0.8289848346480392,0.17101516535196085,0.1,0.58
11942,KA-WDBM22B2,w,False,0.5755667697308118,0.4244332302691883,0.05,0.83
11943,KA-WDBM22B2,m,True,0.8222367138205554,0.17776328617944467,0.21,0.87
11944,KA-WDBM22B2,w,False,0.958824630288257,0.04117536971174279,0.12,0.76
11945,KA-WDBM22B2,w,False,0.16291679639134105,0.837083203608659,0.08,0.79
11946,KA-WDBM22B2,m,False,0.2851178298823952,0.7148821701176047,0.24,0.91
11947,KA-WDBM22B2,m,False,0.6244332557591403,0.3755667442408596,0.06,1.0
11948,KA-WDBM22B2,m,False,0.8480743268892765,0.15192567311072347,0.15,0.62
11949,KA-WDBM22B2,m,True,0.5175555946512603,0.4824444053487396,0.35,0.97
11950,KA-WDBM22B2,w,False,0.23495018891067365,0.7650498110893265,0.2,0.79
11951,KA-WDBM23B1,m,False,0.5178888097671491,0.4821111902328509,0.48,0.87
11952,KA-WDBM23B1,w,True,0.07148030793293711,0.928519692067063,0.0,0.76
11953,KA-WDBM23B1,w,False,0.9881882739111763,0.011811726088823868,0.03,0.77
11954,KA-WDBM23B1,m,False,0.691000420672933,0.30899957932706706,0.22,0.75
11955,KA-WDBM23B1,m,False,0.18104685505759902,0.818953144942401,0.33,0.87
11956,KA-WDBM23B1,w,False,0.1547830599436643,0.8452169400563357,0.26,0.64
11957,KA-WDBM23B1,w,False,0.9083718255008617,0.09162817449913818,0.03,0.68
11958,KA-WDBM23B1,m,False,0.6104241115719715,0.38957588842802854,0.37,0.99
11959,KA-WDBM23B1,m,False,0.5693906911813699,0.4306093088186302,0.26,1.0
11960,KA-WDBM23B1,w,False,0.7888008267862482,0.2111991732137519,0.16,0.93
11961,KA-WDBM23B1,w,False,0.6009599379792591,0.3990400620207409,0.0,0.82
11962,KA-WDBM23B1,w,False,0.0701111657379706,0.9298888342620293,0.19,0.86
11963,KA-WDBM23B1,m,True,0.22676436957349178,0.7732356304265082,0.33,0.75
11964,KA-WDBM23B1,m,False,0.7866170024338598,0.2133829975661402,0.23,0.77
11965,KA-WDBM23B1,m,False,0.47695005499388354,0.5230499450061165,0.22,0.72
11966,KA-WDBM23B1,m,False,0.47122787717706544,0.5287721228229346,0.31,0.87
11967,KA-WDBM23B1,m,True,0.6265047379628733,0.3734952620371267,0.24,0.88
11968,KA-WDBM23B1,m,True,0.2533046799684549,0.7466953200315452,0.29,0.95
11969,KA-WDBM23B1,m,False,0.42228016046260136,0.5777198395373985,0.27,0.89
11970,KA-WDBM23B1,w,False,0.33041972514448426,0.6695802748555157,0.0,0.72
11971,KA-WDBM23B1,m,False,0.48054517292916754,0.5194548270708325,0.2,0.94
11972,KA-WDBM23B1,m,False,0.41218854338543875,0.5878114566145612,0.24,0.71
11973,KA-WDBM23B1,w,False,0.5108099269456806,0.4891900730543193,0.0,0.76
11974,KA-WDBM23B2,m,False,0.28254971296097603,0.717450287039024,0.33,1.0
11975,KA-WDBM23B2,w,False,0.6330292129219081,0.36697078707809205,0.31,0.8
11976,KA-WDBM23B2,w,False,0.36983464753730605,0.6301653524626939,0.12,0.87
11977,KA-WDBM23B2,m,True,0.5473856684890342,0.4526143315109658,0.42,0.98
11978,KA-WDBM23B2,m,False,0.36680731310114706,0.6331926868988529,0.53,0.8
11979,KA-WDBM23B2,m,True,0.5499908216717292,0.4500091783282709,0.32,0.77
11980,KA-WDBM23B2,m,False,0.459134577466706,0.5408654225332941,0.45,0.92
11981,KA-WDBM23B2,m,False,0.6860195488636923,0.31398045113630774,0.07,0.69
11982,KA-WDBM23B2,w,True,0.5849192057082802,0.4150807942917199,0.25,0.73
11983,KA-WDBM23B2,m,False,0.0034705210596033364,0.9965294789403967,0.49,0.78
11984,KA-WDBM23B2,w,True,0.06366788671611795,0.9363321132838821,0.12,0.8
11985,KA-WDBM23B2,w,False,0.8352702302214141,0.164729769778586,0.29,0.82
11986,KA-WDBM23B2,m,False,0.5059857124958491,0.4940142875041509,0.42,0.75
11987,KA-WDBM23B2,w,True,0.5579966088664028,0.4420033911335971,0.19,0.84
11988,KA-WDBM23B2,m,True,0.9669613610635198,0.03303863893648007,0.04,0.84
11989,KA-WDBM23B2,m,True,0.2485529540538422,0.7514470459461579,0.26,0.81
11990,KA-WDBM23B2,m,False,0.013584172290619917,0.9864158277093802,0.42,0.77
11991,KA-WDBM23B2,m,False,0.4461794313567804,0.5538205686432195,0.34,0.76
11992,KA-WDBM23B2,w,False,0.3358899514996219,0.664110048500378,0.12,0.73
11993,KA-WDBM23B2,m,False,0.279747330766606,0.7202526692333939,0.24,0.79
11994,KA-WDBM23B2,m,False,0.7954785072063179,0.20452149279368212,0.28,0.73
11995,KA-WDBM23B2,m,False,0.8368883527880636,0.16311164721193647,0.28,0.9
11996,KA-WDBM23B2,w,False,0.07387413551362085,0.9261258644863792,0.18,0.88
11997,KA-WDBM23B2,m,False,0.9144510739974789,0.08554892600252102,0.25,0.96
11998,KA-WDBM23B2,w,False,0.7180194580602306,0.2819805419397694,0.1,0.61
11999,KA-WDBM23B2,m,False,0.0011510723474207358,0.9988489276525793,0.54,0.89
12000,KA-WDBM23B2,m,True,0.5901879503991754,0.4098120496008245,0.24,0.99
12001,KA-WDBM23B2,w,False,0.9527727712815705,0.04722722871842958,0.1,0.64
12002,KA-WDBM24B1,w,False,0.20229685416571852,0.7977031458342814,0.02,0.8
12003,KA-WDBM24B1,w,False,0.6226868585732478,0.3773131414267521,0.29,0.8
12004,KA-WDBM24B1,w,False,0.20038362505077972,0.7996163749492202,0.15,0.73
12005,KA-WDBM24B1,w,False,0.27179879132249,0.7282012086775099,0.23,0.71
12006,KA-WDBM24B1,m,True,0.9156064472732053,0.0843935527267946,0.35,0.77
12007,KA-WDBM24B1,w,True,0.09258734009424868,0.9074126599057513,0.0,0.71
12008,KA-WDBM24B1,m,False,0.45963913136082346,0.5403608686391764,0.32,0.78
12009,KA-WDBM24B1,w,False,0.857932012392502,0.1420679876074979,0.34,0.66
12010,KA-WDBM24B1,w,False,0.30979022184016264,0.6902097781598373,0.05,0.75
12011,KA-WDBM24B1,w,True,0.074619637283937,0.9253803627160629,0.3,0.59
12012,KA-WDBM24B1,m,False,0.8526087268725255,0.14739127312747466,0.24,0.89
12013,KA-WDBM24B1,w,False,0.27813209876958683,0.721867901230413,0.31,0.86
12014,KA-WDBM24B1,m,False,0.10335287799478797,0.8966471220052121,0.24,0.91
12015,KA-WDBM24B1,m,False,0.9739967561138047,0.026003243886195224,0.19,0.85
12016,KA-WDBM24B1,w,False,0.7299642679760437,0.2700357320239563,0.06,0.79
12017,KA-WDBM24B1,w,False,0.5619901744899541,0.4380098255100459,0.19,0.88
12018,KA-WDBM24B1,m,False,0.5943846896115256,0.4056153103884742,0.41,0.85
12019,KA-WDBM24B1,m,False,0.17525680251756245,0.8247431974824374,0.47,0.74
12020,KA-WDBM24B1,m,True,0.2657093788455385,0.7342906211544614,0.25,0.58
12021,KA-WDBM24B1,w,False,0.3117321870217631,0.6882678129782369,0.14,0.77
12022,KA-WDBM24B1,m,True,0.6930564731966502,0.30694352680334985,0.28,0.91
12023,KA-WDBM24B1,w,False,0.9115905753184836,0.08840942468151645,0.07,0.75
12024,KA-WDBM24B1,w,False,0.21904767915657022,0.7809523208434298,0.19,0.76
12025,KA-WDBM24B1,m,False,0.404628045322369,0.5953719546776308,0.32,0.95
12026,KA-WDBM24B1,w,False,0.1933834466344842,0.8066165533655157,0.21,0.68
12027,KA-WDBM24B1,w,False,0.08341342768198137,0.9165865723180185,0.2,0.63
12028,KA-WDBM24B1,w,False,0.9600399540777644,0.03996004592223549,0.17,0.65
12029,KA-WDBM24B1,w,False,0.18676151344194733,0.8132384865580528,0.11,0.71
12030,KA-WDBM24B1,w,False,0.9837304052487991,0.016269594751200874,0.05,0.66
12031,KA-WDBM24B1,w,False,0.35910879722666633,0.6408912027733338,0.21,0.88
12032,KA-WDBM24B1,m,False,0.7719439668388005,0.22805603316119952,0.36,0.81
12033,KA-WDBM24B2,m,False,0.43508362874696616,0.564916371253034,0.36,0.79
12034,KA-WDBM24B2,w,False,0.9744237186389663,0.02557628136103371,0.18,0.68
12035,KA-WDBM24B2,w,False,0.06735242201665262,0.9326475779833473,0.19,0.79
12036,KA-WDBM24B2,m,False,0.07454694331789298,0.9254530566821071,0.41,0.78
12037,KA-WDBM24B2,w,False,0.3136770369201551,0.6863229630798449,0.07,0.81
12038,KA-WDBM24B2,m,False,0.35033624904048644,0.6496637509595136,0.4,0.81
12039,KA-WDBM24B2,m,True,0.42550752965137245,0.5744924703486277,0.19,0.95
12040,KA-WDBM24B2,w,False,0.047874077083651365,0.9521259229163487,0.21,0.87
12041,KA-WDBM24B2,m,False,0.9934992568053266,0.006500743194673612,0.22,0.76
12042,KA-WDBM24B2,w,False,0.26907770311126156,0.7309222968887386,0.23,0.82
12043,KA-WDBM24B2,m,False,0.13889356689646074,0.8611064331035392,0.28,0.91
12044,KA-WDBM24B2,w,False,0.1557599488811694,0.8442400511188306,0.22,0.73
12045,KA-WDBM24B2,w,True,0.11157223100727132,0.8884277689927286,0.2,0.92
12046,KA-WDBM24B2,m,False,0.30353436597162137,0.6964656340283787,0.44,0.8
12047,KA-WDBM24B2,m,False,0.050152941620204027,0.949847058379796,0.38,0.65
12048,KA-WDBM24B2,m,True,0.910287444076981,0.08971255592301881,0.48,0.82
12049,KA-WDBM24B2,m,False,0.036883911652322944,0.9631160883476769,0.3,1.0
12050,KA-WDBM24B2,m,True,0.32414310964536674,0.6758568903546331,0.36,0.78
12051,KA-WDBM24B2,w,True,0.16111109671304874,0.8388889032869512,0.1,0.63
12052,KA-WDBM24B2,m,False,0.09631433838140165,0.9036856616185985,0.34,0.83
12053,KA-WDBM24B2,w,False,0.27690543773421455,0.7230945622657855,0.05,0.66
12054,KA-WDBM24B2,w,False,0.7384922545365149,0.261507745463485,0.13,0.77
12055,KA-WDBM24B2,w,False,0.22241528964026896,0.7775847103597311,0.53,0.76
12056,KA-WDBM24B2,w,False,0.9494222097436946,0.050577790256305336,0.22,0.83
12057,KA-WDBM24B2,m,False,0.8437274904706077,0.15627250952939226,0.25,0.85
12058,KA-WDBM24B2,w,False,0.5405251492644594,0.4594748507355406,0.01,0.77
12059,KA-WDBM24B2,m,False,0.6596080878156381,0.3403919121843619,0.29,0.87
12060,KA-WDBM24B2,w,False,0.13173455750907542,0.8682654424909246,0.2,0.79
12061,KA-WDBM24B2,w,False,0.053188925395459684,0.9468110746045402,0.18,0.85
12062,KA-WDBM24B2,m,False,0.15353989711282776,0.8464601028871721,0.21,1.0
12063,KA-WDBM24B2,m,False,0.22532384287215015,0.7746761571278498,0.48,0.77
12064,KA-WDBM24B2,m,False,0.6013134879725962,0.39868651202740385,0.3,0.85
12065,KA-WDBM24B2,w,False,0.028877972832277346,0.9711220271677228,0.14,0.76
12066,KA-WDCM22B,m,False,0.8265078160888686,0.17349218391113136,0.13,0.93
12067,KA-WDCM22B,w,False,0.5009534271691314,0.49904657283086856,0.2,0.82
12068,KA-WDCM22B,m,True,0.19983677013974252,0.8001632298602575,0.23,0.78
12069,KA-WDCM22B,m,True,0.654050074607714,0.34594992539228586,0.07,0.86
12070,KA-WDCM22B,w,False,0.020089642023906132,0.9799103579760939,0.0,0.67
12071,KA-WDCM22B,w,False,0.11178177530543003,0.8882182246945699,0.11,0.68
12072,KA-WDCM22B,m,False,0.9305486779426164,0.0694513220573834,0.13,0.95
12073,KA-WDCM22B,w,False,0.3943033802964629,0.6056966197035372,0.08,0.84
12074,KA-WDCM22B,w,True,0.5356187842037958,0.4643812157962041,0.15,0.76
12075,KA-WDCM22B,w,True,0.7271473561742016,0.27285264382579844,0.22,0.77
12076,KA-WDCM22B,w,False,0.9027264296205407,0.09727357037945922,0.0,0.68
12077,KA-WDCM22B,m,False,0.300769735822298,0.6992302641777021,0.27,0.8
12078,KA-WDCM22B,m,False,0.9410056108123055,0.05899438918769456,0.38,0.83
12079,KA-WDCM22B,m,False,0.5476179907239821,0.4523820092760178,0.24,0.73
12080,KA-WDCM22B,w,False,0.5737845500344754,0.42621544996552463,0.16,0.71
12081,KA-WDCM22B,m,True,0.4449064551507595,0.5550935448492406,0.34,0.94
12082,KA-WDCM22B,m,False,0.6354153478626984,0.3645846521373017,0.32,0.87
12083,KA-WDCM22B,w,False,0.6681412684440037,0.3318587315559964,0.16,0.78
12084,KA-WDCM22B,m,False,0.521806977943488,0.47819302205651204,0.3,0.81
12085,KA-WDCM22B,w,False,0.6627373735841244,0.3372626264158756,0.12,0.72
12086,KA-WDCM22B,m,False,0.7161519935205285,0.2838480064794714,0.29,0.82
12087,KA-WDCM23B,w,False,0.6450271052424366,0.3549728947575635,0.06,0.66
12088,KA-WDCM23B,m,False,0.1992603827125546,0.8007396172874454,0.45,0.85
12089,KA-WDCM23B,w,False,0.5133640531418315,0.48663594685816847,0.01,0.66
12090,KA-WDCM23B,w,False,0.3592709533480052,0.6407290466519948,0.26,0.69
12091,KA-WDCM23B,w,True,0.8335945755394295,0.16640542446057052,0.14,0.72
12092,KA-WDCM23B,m,False,0.3440880419040058,0.6559119580959943,0.4,0.88
12093,KA-WDCM23B,w,False,0.7265318440102672,0.27346815598973284,0.0,0.72
12094,KA-WDCM23B,m,True,0.2839713639292288,0.7160286360707713,0.2,0.78
12095,KA-WDCM23B,w,False,0.5261187695003926,0.47388123049960745,0.19,0.91
12096,KA-WDCM23B,w,True,0.8258894315525684,0.17411056844743153,0.34,0.84
12097,KA-WDCM23B,w,False,0.36927245064339165,0.6307275493566082,0.01,0.78
12098,KA-WDCM23B,w,False,0.04737510066945121,0.9526248993305488,0.11,0.94
12099,KA-WDCM23B,m,False,0.8635096669446871,0.13649033305531294,0.23,0.79
12100,KA-WDCM23B,w,False,0.23328232123932569,0.7667176787606742,0.08,0.74
12101,KA-WDCM23B,w,False,0.8438770982694425,0.1561229017305575,0.18,0.8
12102,KA-WDCM23B,w,False,0.3210754995085823,0.6789245004914177,0.2,0.78
12103,KA-WDCM23B,m,False,0.2541819360297586,0.7458180639702415,0.24,0.82
12104,KA-WDCM23B,m,False,0.21267575973008412,0.787324240269916,0.23,0.87
12105,KA-WDCM23B,w,True,0.5267984927377078,0.47320150726229215,0.15,0.8
12106,KA-WDCM23B,w,False,0.12494506834148801,0.8750549316585121,0.15,0.68
12107,KA-WDCM23B,m,False,0.22092976060121325,0.7790702393987868,0.29,1.0
12108,KA-WDCM23B,w,False,0.7954697599249668,0.20453024007503318,0.24,0.72
12109,KA-WDCM23B,w,False,0.0296438136880935,0.9703561863119066,0.15,0.67
12110,KA-WDCM23B,m,False,0.33237256579380375,0.6676274342061963,0.43,0.77
12111,KA-WDCM23B,m,False,0.7385566341056933,0.26144336589430667,0.36,0.68
12112,KA-WDCM23B,w,False,0.2778880516048555,0.7221119483951445,0.08,0.79
12113,KA-WDCM23B,w,False,0.07057751471824324,0.9294224852817566,0.22,0.75
12114,KA-WDCM23B,w,False,0.03279532847424464,0.9672046715257553,0.12,0.56
12115,KA-WDCM23B,m,False,0.1049258813073751,0.8950741186926249,0.36,0.99
12116,KA-WDCM24B,w,True,0.39638633211129803,0.6036136678887021,0.04,0.8
12117,KA-WDCM24B,w,False,0.22442815219937898,0.775571847800621,0.21,0.77
12118,KA-WDCM24B,m,False,0.7232592415405517,0.27674075845944834,0.42,0.76
12119,KA-WDCM24B,m,False,0.7662946983475492,0.23370530165245088,0.37,1.0
12120,KA-WDCM24B,m,False,0.00015105658017611483,0.9998489434198238,0.36,0.97
12121,KA-WDCM24B,w,False,0.08301906087286308,0.916980939127137,0.24,0.92
12122,KA-WDCM24B,m,True,0.77701005929308,0.22298994070692005,0.34,0.9
12123,KA-WDCM24B,w,False,0.9721729602253245,0.027827039774675485,0.02,0.84
12124,KA-WDCM24B,m,False,0.46859310438318696,0.5314068956168131,0.47,0.97
12125,KA-WDCM24B,w,False,0.8771854755997528,0.12281452440024715,0.26,0.86
12126,KA-WDCM24B,m,False,0.21723758573934615,0.782762414260654,0.18,0.67
12127,KA-WDCM24B,w,False,0.5441300707141616,0.45586992928583836,0.22,0.64
12128,KA-WDCM24B,m,False,0.3269720508224016,0.6730279491775982,0.28,0.71
12129,KA-WDCM24B,m,False,0.9650514471367645,0.03494855286323558,0.38,0.88
12130,KA-WDCM24B,w,False,0.48850660502981247,0.5114933949701875,0.09,0.86
12131,KA-WDCM24B,w,False,0.15806666133490643,0.8419333386650937,0.27,0.73
12132,KA-WDCM24B,m,False,0.3969365739656575,0.6030634260343426,0.11,0.81
12133,KA-WDCM24B,m,False,0.6810875284162713,0.31891247158372865,0.22,0.77
12134,KA-WDCM24B,m,False,0.20077553280180063,0.7992244671981994,0.32,0.93
12135,KA-WDCM24B,w,True,0.5605657993881726,0.4394342006118273,0.26,0.68
12136,KA-WDCM24B,m,True,0.6578924288765219,0.34210757112347806,0.31,0.88
12137,KA-WDCM24B,w,False,0.4544008645525535,0.5455991354474465,0.14,0.52
12138,KA-WDCM24B,w,False,0.39996116311185703,0.600038836888143,0.16,0.88
12139,KA-WDCM24B,w,True,0.22796583769944323,0.7720341623005569,0.0,0.72
12140,KA-WDCM24B,m,True,0.3953346747703788,0.6046653252296212,0.38,0.95
12141,KA-WDCM24B,w,False,0.027018480551149738,0.9729815194488503,0.19,0.74
12142,KA-WDCM24B,w,False,0.2918706839755712,0.7081293160244287,0.25,0.78
12143,KA-WDCM24B,w,False,0.7234564971079414,0.27654350289205876,0.24,0.94
12144,KA-WDFM22B,w,False,0.9149953890529496,0.0850046109470504,0.09,0.73
12145,KA-WDFM22B,w,False,0.8601683968666621,0.13983160313333798,0.11,0.75
12146,KA-WDFM22B,m,False,0.14764131910136255,0.8523586808986373,0.36,0.81
12147,KA-WDFM22B,w,False,0.4703391094188783,0.5296608905811216,0.33,0.85
12148,KA-WDFM22B,w,True,0.705077718633114,0.294922281366886,0.11,0.72
